0.5626600554257177, 0.3380213362488904, 0.4022556764678668 
0.5252824505884965, 0.34050488211478924, 0.398283996698606 
0.5125698655651614, 0.3434493061118448, 0.3951225632073211 
0.5092216014524678, 0.3516360497088051, 0.3989905352330976 
0.479089036099446, 0.3585822381952413, 0.3964953607552124 
0.4726179444098016, 0.3628584186711122, 0.3961436004028053 
0.46773054865610575, 0.3686528177704648, 0.3971772927819856 
0.46191223617419175, 0.3783569681092901, 0.39964882781031974 
0.4553756539047553, 0.39045346294572303, 0.40266984227475566 
0.4454101767137777, 0.3941331810604257, 0.399429666079652 
0.4400111482720178, 0.4031464201433242, 0.4008587557027121 
0.43300193419412303, 0.4115599493385871, 0.40100049558672846 
0.42320870882942674, 0.4232399489055836, 0.4003581067954729 
0.40946610274005046, 0.43050493624023034, 0.39508157098083646 
0.3987806583326342, 0.4391484985602633, 0.391429504132241 
0.38880781499202555, 0.4550126653532227, 0.3901922586388562 
0.3730990007610899, 0.4736388534066553, 0.3848400455984662 
0.3487626170652471, 0.49649683907423847, 0.3719241204692266 
